UF;BR;Km;Ano;Latitude;Longitude
AL;104;89,3;2025;-9,490936;-35,814958
Data;Hora;Sentido;(A) Ônibus/Caminhão de 2 eixos;(B) Ônibus/Caminhão de 3 eixos;(C) Caminhão de 4 eixos;(D) Caminhão de 5 eixos;(E) Caminhão de 6 eixos;(F) Caminhão de 7 eixos;(G) Caminhão de 8 eixos;(H) Caminhão de 9 eixos;(I) Passeio;(J) Motocicleta;(L) Indefinido
20/03/2025;10;D;80;40;12;5;6;0;0;2;519;124;10
20/03/2025;11;C;66;32;5;7;2;4;0;0;522;153;9
20/03/2025;11;D;96;28;12;8;5;1;0;3;518;142;10
20/03/2025;12;C;82;22;4;8;6;5;0;0;519;177;5
20/03/2025;12;D;84;26;11;4;1;3;0;0;521;135;10
20/03/2025;13;C;67;34;7;3;4;0;0;1;528;166;6
20/03/2025;13;D;71;25;13;5;5;2;0;0;548;120;13
20/03/2025;14;C;64;21;12;7;8;5;0;0;493;176;8
20/03/2025;14;D;88;33;14;9;2;2;0;0;557;127;14
20/03/2025;15;C;73;25;8;6;7;3;0;0;577;156;14
20/03/2025;15;D;54;13;8;3;3;0;0;0;414;102;10
20/03/2025;16;C;81;24;13;2;3;1;0;1;611;190;19
20/03/2025;16;D;97;37;8;10;7;1;0;1;519;214;10
20/03/2025;17;C;127;17;6;3;9;2;0;2;729;258;13
20/03/2025;17;D;90;28;18;6;7;1;0;0;462;321;9
20/03/2025;18;C;83;12;10;2;4;1;0;0;548;247;11
20/03/2025;18;D;83;22;15;8;4;0;0;0;608;316;14
20/03/2025;19;C;28;12;2;3;2;0;0;0;391;156;8
20/03/2025;19;D;54;11;9;6;7;0;0;1;421;237;8
20/03/2025;20;C;27;7;5;0;1;0;0;0;308;117;4
20/03/2025;20;D;34;6;5;5;2;2;0;0;332;159;5
20/03/2025;21;C;33;10;2;2;2;0;0;0;286;106;2
20/03/2025;21;D;25;11;5;3;4;0;0;0;291;139;1
20/03/2025;22;C;28;6;1;2;1;3;0;0;170;66;3
20/03/2025;22;D;46;15;3;4;0;0;0;0;210;108;5
20/03/2025;23;C;13;3;1;1;3;0;1;0;93;30;0
20/03/2025;23;D;15;6;2;0;1;0;0;1;138;65;2
21/03/2025;0;C;12;7;2;0;3;0;0;0;59;18;0
21/03/2025;0;D;8;8;1;0;1;0;0;0;72;37;1
21/03/2025;1;C;4;8;6;2;1;0;1;1;46;14;0
21/03/2025;1;D;3;0;0;0;0;0;0;0;40;18;0
21/03/2025;2;C;10;10;3;2;2;0;0;0;42;8;0
21/03/2025;2;D;10;6;0;0;0;0;0;0;41;10;1
21/03/2025;3;C;10;10;2;2;1;0;0;0;45;9;3
21/03/2025;3;D;15;7;0;0;0;0;0;0;54;13;1
21/03/2025;4;C;29;14;3;3;2;0;0;1;91;47;3
21/03/2025;4;D;29;11;1;3;0;2;0;0;96;13;3
21/03/2025;5;C;84;22;6;5;11;1;0;1;367;230;7
21/03/2025;5;D;63;12;8;2;2;2;0;0;216;61;10
21/03/2025;6;C;56;12;3;5;1;0;0;0;297;239;5
21/03/2025;6;D;80;8;2;4;0;1;0;0;227;69;7
21/03/2025;8;C;60;30;11;6;5;1;0;0;457;171;6
21/03/2025;8;D;75;33;9;7;1;1;1;0;560;112;12
21/03/2025;9;C;70;33;9;7;9;1;0;0;525;162;10
21/03/2025;9;D;81;41;12;9;5;0;0;0;565;113;6
21/03/2025;10;C;62;22;11;6;9;5;0;1;525;157;14
21/03/2025;10;D;86;24;10;9;3;3;0;1;540;119;14
21/03/2025;11;C;63;28;11;3;6;4;0;0;547;136;10
21/03/2025;11;D;90;28;12;9;2;3;0;1;587;147;14
21/03/2025;12;C;88;25;4;4;9;3;0;0;592;180;7
21/03/2025;12;D;68;19;6;6;7;4;1;0;587;169;18
21/03/2025;13;C;75;17;11;6;10;2;0;0;551;181;6
21/03/2025;13;D;80;21;8;6;7;3;0;1;600;137;8
21/03/2025;14;C;68;29;4;3;4;1;0;0;606;168;13
21/03/2025;14;D;86;33;12;6;8;0;0;0;528;135;11
21/03/2025;15;C;79;20;11;3;5;3;0;0;686;189;10
21/03/2025;15;D;85;18;13;6;3;2;0;0;573;173;13
21/03/2025;16;C;99;27;2;5;3;2;0;2;641;177;9
21/03/2025;16;D;85;22;8;11;7;0;0;1;616;218;12
21/03/2025;17;C;110;18;4;4;3;1;0;0;574;238;15
21/03/2025;17;D;106;23;11;8;8;0;0;0;691;278;13
21/03/2025;18;C;69;8;7;4;3;1;0;0;725;235;9
21/03/2025;18;D;86;12;9;5;5;1;0;0;555;305;18
21/03/2025;19;C;47;16;6;5;3;0;0;0;505;152;6
21/03/2025;19;D;67;13;5;6;1;0;0;0;602;215;12
21/03/2025;20;C;30;10;5;3;4;0;0;0;395;134;6
21/03/2025;20;D;40;8;10;4;1;0;1;0;415;161;8
21/03/2025;21;C;30;6;6;2;1;0;0;0;344;136;13
21/03/2025;21;D;30;2;5;1;2;1;0;0;382;137;2
21/03/2025;22;C;23;8;4;3;4;1;0;0;219;73;2
21/03/2025;22;D;36;8;8;2;2;1;0;1;295;115;3
21/03/2025;23;C;22;4;2;0;0;1;0;0;140;45;4
21/03/2025;23;D;20;5;1;3;2;0;0;0;169;75;3
22/03/2025;0;C;10;8;3;0;1;0;0;0;78;31;1
22/03/2025;0;D;7;4;2;1;0;0;0;0;105;53;2
22/03/2025;1;C;6;2;1;2;0;1;0;0;69;22;2
22/03/2025;1;D;9;0;2;0;0;0;0;0;75;27;0
22/03/2025;2;C;4;4;3;5;1;0;0;0;56;15;6
22/03/2025;2;D;6;4;1;0;2;0;0;0;43;25;3
22/03/2025;3;C;14;5;3;0;1;1;0;0;41;12;4
22/03/2025;3;D;11;6;1;0;0;0;0;0;53;21;5
22/03/2025;4;C;19;15;4;2;0;1;0;0;109;29;1
22/03/2025;4;D;16;4;2;0;1;0;0;0;116;30;3
22/03/2025;5;C;47;12;7;6;4;0;0;3;232;193;2
22/03/2025;5;D;35;4;3;4;3;3;0;0;251;92;7
22/03/2025;6;C;64;16;7;4;4;1;1;2;404;317;8
22/03/2025;6;D;55;12;4;1;2;0;0;0;420;146;8
22/03/2025;7;C;68;15;14;3;2;3;0;0;560;303;9
22/03/2025;7;D;70;19;5;5;3;2;0;1;543;158;9
22/03/2025;8;C;51;17;6;5;6;0;0;1;537;245;15
22/03/2025;8;D;57;16;9;5;4;0;1;0;571;124;16
22/03/2025;9;C;46;24;7;7;3;4;0;1;548;189;7
22/03/2025;9;D;71;18;8;4;3;3;0;0;639;133;5
22/03/2025;10;C;48;18;4;4;6;2;0;1;531;163;9
22/03/2025;10;D;59;19;12;4;4;1;0;1;647;141;13
22/03/2025;11;C;50;21;9;3;6;7;0;0;609;166;9
22/03/2025;11;D;59;19;10;10;7;1;0;0;585;181;11
22/03/2025;12;C;72;12;6;3;7;3;0;0;542;169;13
22/03/2025;12;D;58;23;11;6;8;1;0;0;645;212;19
22/03/2025;13;C;48;27;7;1;4;4;0;0;464;174;8
22/03/2025;13;D;65;20;8;3;4;1;0;0;672;181;12
22/03/2025;14;C;54;20;5;1;2;0;0;0;537;146;13
22/03/2025;14;D;48;10;7;6;6;3;0;0;587;182;16
22/03/2025;15;C;37;7;3;1;3;2;0;2;460;150;9
22/03/2025;15;D;28;7;2;1;0;0;0;0;419;103;7
22/03/2025;16;C;40;10;5;1;2;0;0;1;574;191;7
22/03/2025;16;D;45;10;8;6;4;0;0;0;557;185;6
22/03/2025;17;C;29;6;4;3;3;1;0;0;551;210;6
22/03/2025;17;D;47;10;4;2;2;0;0;0;550;204;5
22/03/2025;18;C;31;5;1;6;7;0;0;1;585;207;8
22/03/2025;18;D;26;4;1;1;0;0;0;0;453;185;8
22/03/2025;19;C;16;7;1;1;6;0;1;0;468;159;4
22/03/2025;19;D;20;3;6;7;1;0;0;0;481;175;6
22/03/2025;20;C;16;7;1;1;3;0;0;0;341;150;5
22/03/2025;20;D;23;4;2;1;1;0;1;0;357;128;2
22/03/2025;21;C;12;7;2;3;1;0;0;0;315;129;2
22/03/2025;21;D;11;3;3;3;0;1;0;0;365;134;2
22/03/2025;22;C;13;9;0;0;1;0;0;0;267;75;1
22/03/2025;22;D;10;3;2;0;0;0;0;0;294;101;1
22/03/2025;23;C;13;3;0;0;1;0;1;0;148;63;3
22/03/2025;23;D;10;1;0;4;2;0;0;0;179;61;2
23/03/2025;0;C;4;4;0;1;1;0;0;0;117;36;1
23/03/2025;0;D;3;2;0;0;0;0;0;0;134;61;0
23/03/2025;1;C;2;2;2;0;0;0;0;0;69;20;2
23/03/2025;1;D;1;1;2;1;0;0;0;0;64;23;0
23/03/2025;2;C;6;0;0;0;0;0;0;0;54;12;3
23/03/2025;2;D;4;0;0;0;0;0;0;0;64;22;1
23/03/2025;3;C;5;2;1;0;0;0;0;0;51;7;2
23/03/2025;3;D;2;3;0;0;1;0;0;0;48;11;0
23/03/2025;4;C;10;1;1;0;2;0;0;0;60;18;0
23/03/2025;4;D;5;8;2;0;1;0;0;0;86;29;4
23/03/2025;5;C;22;8;0;1;1;0;0;0;126;109;4
23/03/2025;5;D;16;7;0;2;0;0;0;0;164;50;7
23/03/2025;6;C;25;7;0;0;1;0;0;0;270;166;6
23/03/2025;6;D;21;3;4;1;1;0;0;0;308;108;6
23/03/2025;7;C;30;15;1;3;3;0;0;0;269;134;4
23/03/2025;7;D;35;5;3;2;1;0;0;0;382;110;4
23/03/2025;8;C;19;5;11;1;4;0;0;1;376;182;7
23/03/2025;8;D;25;4;10;0;1;0;0;0;423;138;6
23/03/2025;9;C;22;9;2;1;0;0;0;0;457;156;3
23/03/2025;9;D;22;3;3;3;1;0;0;0;512;130;8
23/03/2025;10;C;20;9;2;1;1;0;0;1;490;151;3
23/03/2025;10;D;22;7;1;2;1;0;0;0;500;114;9
23/03/2025;11;C;17;6;2;0;3;0;0;0;490;147;9
23/03/2025;11;D;28;4;4;1;0;0;0;0;476;128;6
23/03/2025;12;C;31;4;1;1;1;0;0;0;491;161;10
23/03/2025;12;D;24;4;3;2;0;0;0;1;496;155;8
23/03/2025;13;C;19;2;4;1;0;0;0;0;466;137;4
23/03/2025;13;D;26;7;4;1;0;0;0;0;486;128;5
23/03/2025;14;C;28;7;2;1;2;0;0;0;521;147;8
23/03/2025;14;D;20;5;1;3;0;0;0;0;462;123;9
23/03/2025;15;C;20;0;2;3;2;0;0;0;568;126;10
23/03/2025;15;D;25;6;0;1;0;1;0;0;452;114;6
23/03/2025;16;C;22;2;3;1;1;0;0;0;582;139;7
23/03/2025;16;D;27;12;1;4;1;0;0;0;524;113;2
23/03/2025;17;C;24;5;1;1;2;0;0;1;821;209;15
23/03/2025;17;D;23;2;1;1;0;0;0;1;462;91;2
23/03/2025;18;C;19;4;1;2;3;0;0;0;818;206;13
23/03/2025;18;D;27;5;4;1;1;0;0;0;534;143;3
23/03/2025;19;C;15;7;2;1;1;0;0;1;521;151;7
23/03/2025;19;D;17;4;0;1;0;0;0;0;395;125;2
23/03/2025;20;C;9;5;0;0;1;0;0;0;398;100;5
23/03/2025;20;D;12;1;2;1;2;0;0;1;381;125;6
23/03/2025;21;C;14;6;4;1;3;1;0;0;413;106;4
23/03/2025;21;D;14;3;3;1;1;0;0;0;354;99;3
23/03/2025;22;C;14;3;2;0;1;2;0;3;257;62;3
23/03/2025;22;D;6;5;1;1;0;0;0;0;233;98;3
23/03/2025;23;C;12;5;1;1;0;2;0;0;133;50;3
23/03/2025;23;D;7;0;0;0;0;0;0;0;143;64;0
24/03/2025;0;C;8;5;0;0;2;1;0;0;63;37;0
24/03/2025;0;D;2;4;3;0;0;0;0;0;88;40;3
24/03/2025;1;C;3;4;0;0;0;0;0;0;37;10;2
24/03/2025;1;D;3;4;2;0;0;1;0;0;50;23;0
24/03/2025;2;C;4;4;1;0;2;0;0;0;31;6;1
24/03/2025;2;D;4;2;0;0;1;0;0;0;26;9;0
24/03/2025;3;C;8;8;2;3;3;0;0;0;46;7;2
24/03/2025;3;D;10;5;0;1;2;0;0;0;42;5;1
24/03/2025;4;C;29;8;1;3;7;0;0;0;132;48;5
24/03/2025;4;D;29;5;0;1;1;0;0;0;132;12;3
24/03/2025;5;C;80;27;9;11;20;0;0;0;471;289;6
24/03/2025;5;D;52;15;2;1;3;2;1;0;293;62;6
24/03/2025;6;C;92;21;15;11;10;2;0;1;723;562;7
24/03/2025;6;D;115;10;5;2;3;2;0;0;538;111;7
24/03/2025;7;C;88;33;6;10;10;1;0;1;674;413;9
24/03/2025;7;D;88;12;6;8;2;0;0;0;671;165;8
24/03/2025;8;C;88;38;9;9;12;1;0;0;596;248;12
24/03/2025;8;D;94;32;9;2;0;1;0;0;675;121;10
24/03/2025;9;C;69;27;10;9;8;3;0;1;542;169;14
24/03/2025;9;D;93;35;13;10;8;1;0;0;592;143;14
24/03/2025;10;C;65;26;6;12;10;4;0;0;564;171;9
24/03/2025;10;D;87;35;12;9;7;2;1;1;528;130;8
24/03/2025;11;C;67;30;10;5;4;3;0;2;581;168;8
24/03/2025;11;D;81;27;11;9;8;0;0;0;509;161;12
24/03/2025;12;C;78;31;5;4;8;2;0;0;533;194;4
24/03/2025;12;D;94;22;11;9;6;1;0;0;543;138;14
24/03/2025;13;C;62;20;5;2;2;2;0;3;566;171;11
24/03/2025;13;D;77;38;15;10;5;1;0;0;505;136;9
24/03/2025;14;C;67;17;7;5;7;5;0;0;434;136;16
24/03/2025;14;D;69;32;8;3;3;0;0;0;507;145;12
24/03/2025;15;C;67;25;4;2;5;4;0;1;577;163;7
24/03/2025;15;D;65;17;9;5;4;2;0;1;380;88;11
24/03/2025;16;C;98;20;6;4;4;0;0;1;609;184;9
24/03/2025;16;D;87;30;17;7;12;0;0;0;486;210;16
24/03/2025;17;C;126;17;7;2;4;1;0;0;641;271;8
24/03/2025;17;D;109;25;18;12;5;3;0;1;600;338;8
24/03/2025;18;C;79;8;8;4;1;4;0;0;527;198;7
24/03/2025;18;D;105;16;16;10;13;1;1;0;585;326;12
24/03/2025;19;C;32;12;7;5;4;1;0;2;380;132;2
24/03/2025;19;D;52;11;8;6;2;0;0;0;463;204;6
24/03/2025;20;C;27;10;5;2;3;1;0;0;280;107;3
24/03/2025;20;D;33;6;10;4;3;0;0;0;298;136;2
24/03/2025;21;C;31;4;7;2;5;1;0;0;226;105;5
24/03/2025;21;D;23;4;4;4;3;1;0;1;258;132;4
24/03/2025;22;C;22;8;3;1;2;0;0;0;177;50;3
24/03/2025;22;D;34;7;2;2;0;0;0;1;210;72;6
24/03/2025;23;C;14;2;3;3;3;2;0;0;88;28;4
24/03/2025;23;D;22;8;2;1;1;0;0;0;126;67;0
26/03/2025;0;C;6;4;7;1;1;0;0;0;41;20;0
26/03/2025;0;D;10;6;2;0;0;1;0;0;54;32;0
26/03/2025;1;C;9;6;2;0;1;1;1;0;23;13;0
26/03/2025;1;D;4;4;2;1;1;0;0;0;33;13;0
26/03/2025;2;C;8;5;2;0;0;0;0;0;34;13;1
26/03/2025;2;D;8;2;0;1;1;0;0;0;33;12;0
26/03/2025;3;C;12;5;4;2;0;0;0;0;39;9;0
26/03/2025;3;D;11;4;1;0;0;1;0;0;43;4;0
26/03/2025;4;C;30;9;5;2;5;1;0;1;97;52;4
26/03/2025;4;D;22;6;0;1;3;0;0;0;103;17;4
26/03/2025;5;C;83;30;9;6;13;0;0;2;346;247;4
26/03/2025;5;D;56;13;10;3;1;2;1;1;254;72;5
26/03/2025;6;C;130;26;10;9;11;2;0;1;578;554;5
26/03/2025;6;D;127;22;4;2;2;0;0;0;527;151;10
26/03/2025;7;C;80;47;7;9;6;3;0;0;571;412;13
26/03/2025;7;D;99;17;2;3;1;1;0;0;666;154;5
26/03/2025;8;C;63;32;10;11;5;3;0;0;550;204;9
26/03/2025;8;D;93;25;7;7;3;1;0;0;678;141;10
26/03/2025;9;C;53;34;4;5;3;5;0;1;465;157;10
26/03/2025;9;D;93;28;6;6;3;0;0;0;561;130;11
26/03/2025;10;C;58;18;7;1;8;1;0;0;455;137;6
26/03/2025;10;D;87;33;15;9;6;0;0;0;549;140;10
26/03/2025;11;C;67;22;7;6;6;7;0;0;552;172;11
26/03/2025;11;D;89;32;14;6;5;4;0;0;498;141;9
26/03/2025;12;C;79;19;8;4;2;2;0;0;515;160;6
26/03/2025;12;D;95;33;14;6;5;7;0;1;477;140;10
26/03/2025;13;C;75;20;15;7;12;6;0;0;582;166;10
26/03/2025;13;D;97;25;8;6;4;1;0;0;539;141;12
26/03/2025;14;C;60;17;5;1;10;3;0;2;493;157;7
26/03/2025;14;D;59;19;14;6;7;0;0;0;480;111;19
26/03/2025;15;C;59;21;13;8;7;2;0;1;603;168;12
26/03/2025;15;D;67;19;14;5;6;2;0;1;446;108;10
26/03/2025;16;C;84;25;9;1;6;0;0;4;453;183;6
26/03/2025;16;D;69;38;9;6;4;2;0;2;472;217;15
26/03/2025;17;C;126;22;7;4;6;0;0;1;674;264;12
26/03/2025;17;D;92;26;15;12;5;3;2;2;499;333;10
26/03/2025;18;C;75;17;9;9;4;0;1;0;585;196;7
26/03/2025;18;D;98;30;14;11;10;1;0;1;607;335;17
26/03/2025;19;C;2;1;0;0;0;0;0;0;28;9;0
26/03/2025;19;D;55;14;10;7;6;1;0;1;449;199;8
26/03/2025;20;C;3;2;1;0;0;0;0;0;11;5;0
26/03/2025;20;D;30;9;10;7;3;1;0;1;321;146;6
26/03/2025;21;C;34;11;6;5;2;0;0;1;263;89;4
26/03/2025;21;D;29;5;10;1;0;1;0;0;290;137;1
26/03/2025;22;C;36;9;3;1;2;2;0;0;178;67;4
26/03/2025;22;D;41;7;2;1;0;0;0;0;221;114;3
26/03/2025;23;C;16;7;1;1;1;0;0;0;119;36;5
26/03/2025;23;D;17;5;0;3;0;0;0;1;142;83;3
27/03/2025;0;C;14;9;3;1;1;0;0;0;65;26;6
27/03/2025;0;D;4;7;3;1;2;1;0;1;53;42;1
27/03/2025;1;C;3;3;2;2;3;0;0;0;42;9;4
27/03/2025;1;D;2;5;5;0;0;0;0;0;34;15;2
27/03/2025;2;C;9;7;2;1;5;1;0;0;47;5;5
27/03/2025;2;D;7;2;0;1;0;0;0;0;35;5;2
27/03/2025;3;C;10;8;4;2;0;0;0;0;51;10;4
27/03/2025;3;D;16;8;0;0;0;0;0;0;56;10;6
27/03/2025;4;C;37;18;3;1;3;0;0;2;114;46;6
27/03/2025;4;D;22;8;1;1;1;2;0;0;130;20;4
27/03/2025;5;C;72;26;15;8;13;0;0;3;343;283;11
27/03/2025;5;D;53;14;8;6;3;2;0;0;269;69;12
27/03/2025;6;C;105;29;6;14;8;3;0;1;587;549;10
27/03/2025;6;D;120;19;5;3;1;0;1;0;451;151;15
27/03/2025;7;C;77;37;10;10;14;2;0;0;589;436;10
27/03/2025;7;D;86;14;11;5;4;1;0;0;665;161;11
27/03/2025;8;C;67;30;15;7;4;5;0;1;513;222;12
27/03/2025;8;D;89;32;4;8;2;0;0;0;688;132;14
27/03/2025;9;C;68;24;11;6;8;7;0;3;464;138;8
27/03/2025;9;D;98;35;14;5;5;1;0;0;564;120;15
27/03/2025;10;C;69;21;9;7;9;7;0;1;525;141;12
27/03/2025;10;D;86;23;22;7;8;1;0;1;534;131;13
27/03/2025;11;C;78;26;8;6;3;4;0;1;598;147;11
27/03/2025;11;D;97;25;7;12;5;0;1;1;491;133;8
27/03/2025;12;C;81;20;2;9;8;1;0;3;555;207;5
27/03/2025;12;D;107;20;17;9;3;4;0;1;567;141;9
27/03/2025;13;C;75;36;6;2;6;2;0;0;610;162;7
27/03/2025;13;D;91;34;13;10;5;2;0;0;524;139;18
27/03/2025;14;C;65;15;6;5;8;2;0;1;505;146;4
27/03/2025;14;D;72;21;13;8;6;2;0;0;495;145;11
27/03/2025;15;C;80;21;6;7;7;3;0;0;589;155;9
27/03/2025;15;D;66;21;5;4;4;0;0;1;458;118;10
27/03/2025;16;C;86;22;5;3;5;2;0;2;670;173;12
27/03/2025;16;D;87;35;15;15;17;2;1;1;561;208;9
27/03/2025;17;C;138;21;7;2;5;0;0;1;698;259;8
27/03/2025;17;D;100;40;9;11;4;1;0;0;658;393;9
27/03/2025;18;C;70;19;5;4;4;2;1;1;514;181;5
27/03/2025;18;D;93;24;15;5;8;3;0;0;541;307;7
27/03/2025;19;C;31;10;5;2;6;0;0;1;445;139;2
27/03/2025;19;D;64;14;5;8;2;2;0;1;440;214;6
27/03/2025;20;C;33;18;4;4;3;0;0;1;293;121;2
27/03/2025;20;D;23;8;4;3;1;1;0;0;317;135;5
27/03/2025;21;C;31;10;2;5;3;0;0;0;271;104;6
27/03/2025;21;D;26;4;1;1;3;0;0;0;266;142;6
27/03/2025;22;C;32;5;1;2;1;1;0;0;184;68;5
27/03/2025;22;D;43;5;8;1;1;0;0;0;225;100;4
27/03/2025;23;C;11;2;2;0;2;0;0;0;84;38;3
27/03/2025;23;D;16;8;2;0;1;0;0;0;115;66;2
28/03/2025;0;C;8;7;3;2;1;1;0;0;60;18;0
28/03/2025;0;D;3;7;2;0;1;1;0;0;62;41;1
28/03/2025;1;C;5;2;5;1;0;0;0;0;38;20;0
28/03/2025;1;D;1;1;1;0;0;0;0;0;42;18;0
28/03/2025;2;C;7;12;3;0;2;0;0;1;40;7;1
28/03/2025;2;D;5;2;1;1;0;1;0;0;42;7;1
28/03/2025;3;C;11;5;5;2;0;0;0;1;57;5;4
28/03/2025;3;D;18;13;2;2;0;0;0;0;50;10;1
28/03/2025;4;C;29;16;4;3;6;2;0;0;99;56;2
28/03/2025;4;D;24;9;4;1;3;0;0;0;117;14;3
28/03/2025;5;C;88;25;9;9;4;1;0;1;377;268;4
28/03/2025;5;D;47;9;7;1;0;4;0;0;249;73;6
28/03/2025;6;C;102;27;12;4;7;3;1;0;596;552;12
28/03/2025;6;D;131;21;5;4;2;0;0;0;464;132;10
28/03/2025;7;C;90;44;10;15;14;3;0;4;611;432;13
28/03/2025;7;D;93;18;4;1;3;2;0;0;687;179;10
28/03/2025;8;C;71;38;9;7;8;3;0;0;546;223;10
28/03/2025;8;D;88;37;7;2;2;0;0;1;619;127;8
28/03/2025;9;C;77;32;8;10;10;4;0;1;531;184;12
28/03/2025;9;D;29;16;4;3;2;0;0;0;232;43;1
28/03/2025;10;C;67;23;10;5;7;5;0;0;477;137;12
28/03/2025;11;C;72;25;9;4;5;3;0;1;546;187;6
28/03/2025;11;D;62;20;9;2;0;1;0;0;317;82;3
28/03/2025;12;C;81;20;6;5;5;3;0;2;561;168;14
28/03/2025;12;D;93;19;16;6;9;4;0;0;605;149;12
28/03/2025;13;C;69;21;8;6;13;3;0;2;571;182;5
28/03/2025;13;D;83;27;10;3;4;2;0;0;592;163;19
28/03/2025;14;C;75;26;13;1;7;0;0;2;603;175;10
28/03/2025;14;D;73;23;10;9;4;0;0;0;572;154;24
28/03/2025;15;C;81;19;8;3;5;4;0;0;548;179;8
28/03/2025;15;D;86;25;9;4;6;0;0;1;624;157;8
28/03/2025;16;C;80;23;8;5;5;3;0;0;705;188;8
28/03/2025;16;D;103;23;11;10;10;3;0;0;689;303;11
28/03/2025;17;C;136;18;8;2;1;3;0;2;795;266;11
28/03/2025;17;D;96;25;11;13;6;1;0;0;748;318;9
28/03/2025;18;C;87;13;5;5;2;1;0;2;625;202;10
28/03/2025;18;D;82;24;13;11;8;0;1;0;564;234;10
28/03/2025;19;C;28;11;5;3;1;0;0;0;473;136;6
28/03/2025;19;D;68;15;9;1;8;0;1;0;582;228;11
28/03/2025;20;C;28;12;7;3;3;1;0;0;362;124;10
28/03/2025;20;D;34;8;5;4;3;1;0;0;427;170;8
28/03/2025;21;C;44;13;2;1;1;0;0;0;314;116;6
28/03/2025;21;D;30;4;3;4;1;1;0;1;339;134;7
28/03/2025;22;C;28;6;3;2;1;0;0;0;217;69;0
28/03/2025;22;D;47;6;3;1;2;0;0;1;302;127;1
28/03/2025;23;C;22;4;2;1;2;0;0;0;137;54;3
28/03/2025;23;D;14;3;1;0;0;0;0;0;165;80;0
29/03/2025;0;C;4;7;4;1;3;0;0;0;72;24;4
29/03/2025;0;D;6;7;1;0;0;0;0;0;89;53;0
29/03/2025;1;C;7;3;5;1;0;0;0;0;60;15;2
29/03/2025;1;D;3;0;1;0;0;0;0;0;60;28;2
29/03/2025;2;C;5;6;0;1;2;0;0;0;45;9;2
29/03/2025;2;D;1;2;1;0;2;0;0;0;46;14;0
29/03/2025;3;C;10;8;1;0;2;0;0;0;60;7;3
29/03/2025;3;D;10;6;0;0;0;0;0;0;50;7;8
29/03/2025;4;C;18;7;2;1;0;1;0;2;85;37;3
29/03/2025;4;D;17;3;2;0;1;0;0;0;115;8;4
29/03/2025;5;C;44;9;6;2;3;0;0;1;250;163;4
29/03/2025;5;D;29;10;5;3;3;1;0;0;261;69;8
29/03/2025;6;C;67;23;14;8;6;2;0;1;465;286;7
29/03/2025;6;D;38;15;8;4;1;1;0;0;453;147;8
29/03/2025;7;C;68;21;7;12;3;3;0;0;553;342;10
29/03/2025;7;D;56;12;3;5;1;1;0;0;545;149;12
29/03/2025;8;C;47;14;9;4;7;2;0;0;573;253;12
29/03/2025;8;D;73;15;7;3;2;0;0;0;595;167;10
29/03/2025;9;C;48;21;9;7;4;2;0;1;582;180;11
29/03/2025;9;D;63;22;27;8;4;0;0;0;580;158;16
29/03/2025;10;C;40;20;13;6;7;1;0;0;572;181;8
29/03/2025;10;D;18;10;8;0;1;0;0;0;197;58;8
29/03/2025;11;C;48;14;11;2;4;1;0;0;567;202;10
29/03/2025;12;C;56;22;6;3;2;0;0;0;595;175;10
29/03/2025;12;D;51;16;9;5;9;2;0;0;463;133;12
29/03/2025;13;C;51;13;1;0;3;3;0;0;472;190;10
29/03/2025;13;D;54;18;12;3;2;0;0;1;692;175;8
29/03/2025;14;C;47;11;3;4;4;0;0;0;503;183;11
29/03/2025;14;D;51;10;8;4;2;1;0;0;652;183;11
29/03/2025;15;C;51;6;4;1;7;1;0;0;499;166;9
29/03/2025;15;D;43;4;8;3;6;1;0;0;606;187;9
29/03/2025;16;C;35;9;6;4;4;1;0;2;541;173;11
29/03/2025;16;D;49;9;6;6;5;1;0;0;535;176;11
29/03/2025;17;C;24;12;2;2;3;1;0;0;463;183;6
29/03/2025;17;D;24;9;6;2;0;0;0;0;492;154;7
29/03/2025;18;C;22;4;2;2;3;0;0;1;581;214;12
29/03/2025;18;D;38;5;4;2;5;1;0;1;518;188;6
29/03/2025;19;C;15;6;0;4;2;0;0;0;489;179;7
29/03/2025;19;D;21;9;0;2;1;0;0;0;474;175;9
29/03/2025;20;C;11;5;2;0;1;1;0;0;348;120;4
29/03/2025;20;D;18;0;4;0;0;0;0;0;295;115;7
29/03/2025;21;C;13;5;2;1;0;0;0;0;292;110;1
29/03/2025;21;D;16;2;5;0;0;0;0;0;301;129;5
29/03/2025;22;C;17;2;3;0;0;0;0;0;246;71;0
29/03/2025;22;D;12;5;3;1;1;0;0;0;270;103;0
29/03/2025;23;C;9;1;6;0;0;0;0;0;180;50;0
29/03/2025;23;D;11;2;6;1;0;1;0;1;213;68;1
30/03/2025;0;C;5;3;1;0;0;0;0;0;93;33;1
30/03/2025;0;D;3;1;2;0;0;0;0;0;120;55;2
30/03/2025;1;C;4;5;0;1;0;0;0;0;68;18;0
30/03/2025;1;D;6;0;0;1;2;1;0;2;88;31;1
30/03/2025;2;C;5;2;0;0;0;0;0;0;51;18;3
30/03/2025;2;D;4;4;0;0;0;0;0;1;65;25;0
30/03/2025;3;C;6;4;2;0;0;0;0;0;48;8;0
30/03/2025;3;D;4;0;0;0;0;0;0;0;55;14;2
30/03/2025;4;C;5;2;1;1;0;0;0;0;54;14;2
30/03/2025;4;D;8;4;0;0;0;0;0;0;79;20;1
